Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,ExplicitOld,Popularity,Added By,Added At,Genres,,,,,,Explicit
spotify:track:5w7NNhcGsxQusQHch3lVaD,Acompáñeme Civil,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,spotify:album:3lRQHKkCpntPvEoqh3C3B0,Bachata Rosa,spotify:artist:3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1990-01-01,https://i.scdn.co/image/ab67616d0000b273601ae4dcef034fad703ca664,1,10,299226,https://p.scdn.co/mp3-preview/ea637d931d553419e73572c5b9bad4e6b54f5005?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,spotify:user:adanias,2022-10-21T19:06:28Z,"bachata,latin pop,tropical",,,,,,FALSE
spotify:track:5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,1,272394,https://p.scdn.co/mp3-preview/18d8be17343d3ef580e93a5fff47c9b58870a31a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,88,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:2AT8iROs4FQueDv2c8q2KE,R U Mine?,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,2,201726,https://p.scdn.co/mp3-preview/c17fdaa857fb355d58e5da0f5c4c191cb4cdd33f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:6wNUBZNWFxdUGof6vkaykE,One For The Road,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,3,206051,https://p.scdn.co/mp3-preview/ba0aee3355de070c048d4145478cbd4667068fcc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,Arabella,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,4,207356,https://p.scdn.co/mp3-preview/ec983f2bd75a11c3c47b212b630fe02464241efd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:1j9rezdE3YeC7yktZXC1em,I Want It All,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,5,185406,https://p.scdn.co/mp3-preview/c9ba2e5b8d1722342c1fad65c5d0548a94ae4792?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,6,243131,https://p.scdn.co/mp3-preview/9ab60cdf56e81f5ecdd310a41183753ac1e333fc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:75n7mraeMycQOl2sDGYaTe,Mad Sounds,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,7,215011,https://p.scdn.co/mp3-preview/12b10955f5f1d1d0b7b91b3af93d18f97c1a6c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:4atMrAadB7dS8xn9vfk9PQ,Fireside,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,8,181049,https://p.scdn.co/mp3-preview/6ab6ee543fa501f1919c8712d0e61427de0a928c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,9,161123,https://p.scdn.co/mp3-preview/f439aad249c7323921df759ba60efa55f4610a77?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,88,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,10,193030,https://p.scdn.co/mp3-preview/9368378717202d76f7222090d80de944cbcd6c16?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:2LGdO5MtFdyphi2EihANZG,Knee Socks,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,11,257563,https://p.scdn.co/mp3-preview/908247d979ba95781b60cc9939a693a1471c2697?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:78bpIziExqiI9qztvNFlQu,AM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,1,12,183956,https://p.scdn.co/mp3-preview/9292070ff09397b691b87ba6a9a96901f9ba7160?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,spotify:user:adanias,2022-10-21T19:06:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",,,,,,FALSE
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,1,309053,https://p.scdn.co/mp3-preview/7a97d8a0fc141fe8d187db7526af79297ee3835c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:2t0wwvR15fc3K1ey8OiOaN,Selfless,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,2,222093,https://p.scdn.co/mp3-preview/a2759cee237f2782e5179f5a937719f0ba414357?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:2mDYYGaGd9uXKkK2YhDA3i,Brooklyn Bridge To Chorus,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,3,235946,https://p.scdn.co/mp3-preview/2299966b817b28165d5ad84b21f67e9e3ebe36e7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:55N8cxpE1QDoeaaNqUnoZ2,Bad Decisions,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,4,293360,https://p.scdn.co/mp3-preview/a475a4568d79892500e28de0ffc124b5ad881cf7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:6IRzBP4gVoV4D2zHmocoWy,Eternal Summer,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,5,375320,https://p.scdn.co/mp3-preview/4b57aa4f2c021d5f406a3f0b91d34c92dfe13af2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:7lu6YLrlB1MU7HW8DJSuPa,At The Door,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,6,310373,https://p.scdn.co/mp3-preview/88a26f50456c23f2164f856240828b969135a00e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:1aOxOpH4AkGAd8OMrKjyNY,Why Are Sundays So Depressing,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,7,275666,https://p.scdn.co/mp3-preview/af2aa9dba4f69ac35d641304ec09b1abb0dbcb74?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:5ncofiedz9Ej6YkvvXMKVn,Not The Same Anymore,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,8,337333,https://p.scdn.co/mp3-preview/0fda27086cff6bdd2568bd1cac07d4a2994f258d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:1BLOVHYYlH4JUHQGcpt75R,Ode To The Mets,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2xkZV2Hl1Omi8rk2D7t5lN,The New Abnormal,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2020-04-10,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b,1,9,351786,https://p.scdn.co/mp3-preview/e872bdc4a8d652744b6db561e6270d22034051dd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:adanias,2022-10-21T19:07:21Z,"alternative rock,garage rock,modern rock,permanent wave,rock",,,,,,FALSE
spotify:track:1zQnPw58ITvKYIhk5lvlDV,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,1,302973,https://p.scdn.co/mp3-preview/2be41bf3f7534e47911449157010c6014dd6026c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:69hBYwtZzy2tGJI6P4571F,Open Up Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,2,220120,https://p.scdn.co/mp3-preview/559f486fb29b3c11477835c5030deb7b3ea69b2a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,33,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:4TNx6zOgCDs6WYSv5Nz0Br,Solitude - Interlude,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,3,87013,https://p.scdn.co/mp3-preview/0f2d06b3d0c2e8086f02772d76dfabe18eede2f7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:6Q1gCK5nXaYeHjhq1eQcMx,Where I Wander Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,4,320120,https://p.scdn.co/mp3-preview/9750af8f372b0756a09e884d1502667d6e13030b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,33,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:6M39btOfPdlgzWlz46B9Cw,Bet Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,5,183400,https://p.scdn.co/mp3-preview/44783459062880c6b5a683e00c4f70c4624bac33?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,33,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:0M0842HNZJhwXqI7uhb2id,Beautiful Day - Interlude,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,6,42666,https://p.scdn.co/mp3-preview/9c443cf0b357392821879d382996b43699c64d32?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,23,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:6aSdfeuUMtk7XOEHn93kkP,Pretty Girl Hi Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,7,213213,https://p.scdn.co/mp3-preview/dd77d268f2e579c1ee14c017965735b4e2bc3527?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:7BJQxzxqys12GFOn2MtoRP,Broken Bottle Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,spotify:album:3H1v8w26UVp4tylel4cRrr,Introspection Reimagined,spotify:artist:4ClziihVpBeFXNyDH83Lde,UMI,2021-03-26,https://i.scdn.co/image/ab67616d0000b273c2c45365952a0e85f6b40d31,1,8,255226,https://p.scdn.co/mp3-preview/92603016cb3d9f02974eae70116dbc88715d1d1b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,spotify:user:adanias,2022-10-21T19:07:42Z,"bedroom soul,chill r&b,indie r&b,pop,r&b",,,,,,FALSE
spotify:track:19tHmIQsRnebkyK09m2UXE,Pigs on the Wing 1,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:3b4E89rxzZQ9zkhgKpj8N4,Animals,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1977-01-23,https://i.scdn.co/image/ab67616d0000b273810168d54f85d48f07389237,1,1,84280,https://p.scdn.co/mp3-preview/9e4e9cd6dfaf05a17343ab58141c928485ab7844?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:adanias,2022-10-21T19:08:52Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,,,,FALSE
spotify:track:2jvuMDqBK04WvCYYz5qjvG,Dogs,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:3b4E89rxzZQ9zkhgKpj8N4,Animals,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1977-01-23,https://i.scdn.co/image/ab67616d0000b273810168d54f85d48f07389237,1,2,1025280,https://p.scdn.co/mp3-preview/88aff779b93f13abd44ce63750b7581aa41b84ad?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:adanias,2022-10-21T19:08:52Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,,,,FALSE
spotify:track:0gEaeqVRHPzRc7HMXtOKc7,Pigs (Three Different Ones),spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:3b4E89rxzZQ9zkhgKpj8N4,Animals,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1977-01-23,https://i.scdn.co/image/ab67616d0000b273810168d54f85d48f07389237,1,3,685880,https://p.scdn.co/mp3-preview/fb284b35ab3f03045a3cefb441ee81c67e1dbbc3?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,59,spotify:user:adanias,2022-10-21T19:08:52Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,,,,TRUE
spotify:track:55e99bv2wlgTYtNEYHWtN1,Sheep,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:3b4E89rxzZQ9zkhgKpj8N4,Animals,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1977-01-23,https://i.scdn.co/image/ab67616d0000b273810168d54f85d48f07389237,1,4,619079,https://p.scdn.co/mp3-preview/0c20b9097a095cebe2ee188d97b571488f6f7a11?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:adanias,2022-10-21T19:08:52Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,,,,FALSE
spotify:track:1OzTJHmUMMYPQpMLxZYHlU,Pigs on the Wing 2,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:3b4E89rxzZQ9zkhgKpj8N4,Animals,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1977-01-23,https://i.scdn.co/image/ab67616d0000b273810168d54f85d48f07389237,1,5,86696,https://p.scdn.co/mp3-preview/52962f71d91d8c1b2e28695a858048404aa27455?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,spotify:user:adanias,2022-10-21T19:08:52Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,,,,FALSE
spotify:track:0Yo9iPwWq7sLuFgoglnTb4,Konnichiwa,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,spotify:album:6s4vWWWxNrGcKhrOFYRZzk,Konnichiwa,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,2016-05-06,https://i.scdn.co/image/ab67616d0000b273969de80dfcad2d496da82410,1,1,196465,https://p.scdn.co/mp3-preview/ebda1036ac05fd6b895a49eb4da68f2d6ef344ef?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50,spotify:user:adanias,2022-10-21T19:09:22Z,"birmingham grime,grime,instrumental grime,rap",,,,,,TRUE
spotify:track:5kzHkRmphRbt6ZwEmgd7RQ,Lyrics,"spotify:artist:2p1fiYHYiXz9qi0JJyxBzN, spotify:artist:4OPTZC24954HYBeHKeoLSc","Skepta, Novelist",spotify:album:6s4vWWWxNrGcKhrOFYRZzk,Konnichiwa,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,2016-05-06,https://i.scdn.co/image/ab67616d0000b273969de80dfcad2d496da82410,1,2,156492,https://p.scdn.co/mp3-preview/b007bf4c4d1ba0a2fc1c0a7cc0738e26d55d7bbd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,46,spotify:user:adanias,2022-10-21T19:09:22Z,"birmingham grime,grime,instrumental grime,rap,uk alternative hip hop",,,,,,TRUE
spotify:track:6yFCWWW4AnZaLQ4nR7nniL,Corn on the Curb,"spotify:artist:2p1fiYHYiXz9qi0JJyxBzN, spotify:artist:7k9T7lZlHjRAM1bb0r9Rm3","Skepta, Wiley",spotify:album:6s4vWWWxNrGcKhrOFYRZzk,Konnichiwa,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,2016-05-06,https://i.scdn.co/image/ab67616d0000b273969de80dfcad2d496da82410,1,3,301167,https://p.scdn.co/mp3-preview/c58d6cdb7a1a29c824bfce710c512042f04f7dc5?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,44,spotify:user:adanias,2022-10-21T19:09:22Z,"birmingham grime,grime,instrumental grime,rap,house,uk dancehall,uk hip hop",,,,,,TRUE
spotify:track:5NucMmR6MVuWsBfW4322yw,Crime Riddim,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,spotify:album:6s4vWWWxNrGcKhrOFYRZzk,Konnichiwa,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,2016-05-06,https://i.scdn.co/image/ab67616d0000b273969de80dfcad2d496da82410,1,4,276220,https://p.scdn.co/mp3-preview/2c29c7c2c62a94b620530198f78d5b5be69bebe0?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,44,spotify:user:adanias,2022-10-21T19:09:22Z,"birmingham grime,grime,instrumental grime,rap",,,,,,TRUE
spotify:track:26DdCbuwHRX1BgWeHQIn1C,It Ain't Safe,"spotify:artist:2p1fiYHYiXz9qi0JJyxBzN, spotify:artist:7G9Go5hPwIt35X3imxJrVn","Skepta, Young Lord",spotify:album:6s4vWWWxNrGcKhrOFYRZzk,Konnichiwa,spotify:artist:2p1fiYHYiXz9qi0JJyxBzN,Skepta,2016-05-06,https://i.scdn.co/image/ab67616d0000b273969de80dfcad2d496da82410,1,5,223411,https://p.scdn.co/mp3-preview/3b11c1e09a4b84234ea9fb115757726ea17fb5d0?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58,spotify:user:adanias,2022-10-21T19:09:22Z,"birmingham grime,grime,instrumental grime,rap",,,,,,TRUE
